0,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2
34.66,34.66,34.66,34.66,34.66,33.92,33.184,32.452,29.568
65.34,65.34,65.34,66.08,68.999,73.923,78.563,81.672,80.451
