0,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2
9.7565,9.7565,9.7565,9.7565,9.7565,9.7565,9.7565,9.7565,9.2988
90.244,90.244,90.244,90.244,90.244,90.244,90.701,91.149,93.236
