0,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2
1.6955,1.6955,1.6955,1.6955,1.6955,1.6955,1.6955,1.6955,1.6955
98.305,98.305,98.305,98.305,98.305,98.305,98.305,98.305,98.5
