0,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2
15.978,15.978,15.978,15.978,15.978,15.978,15.978,15.411,14.852
84.022,84.022,84.022,84.022,84.022,84.589,85.698,87.811,90.244
