0,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2
19.549,19.549,19.549,19.549,19.549,19.549,19.549,18.935,18.328
80.451,80.451,80.451,80.451,80.451,81.065,83.447,86.24,88.812
