0,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2
32.452,32.452,32.452,32.452,32.452,31.724,31.724,30.282,28.155
67.548,67.548,67.548,67.548,69.718,74.605,79.2,82.272,82.272
