0,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2
12.189,12.189,12.189,12.189,12.189,12.189,12.189,12.189,11.684
87.811,87.811,87.811,87.811,87.811,87.811,88.316,89.776,92.015
