0,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2
49.22,49.22,49.22,49.22,48.441,47.662,46.106,43.007,39.935
50.78,50.78,53.116,59.3,66.816,71.141,70.432,66.08,60.065
