0,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2
26.764,26.764,26.764,26.764,26.764,26.764,26.077,25.395,23.387
73.236,73.236,73.236,73.236,73.923,76.613,80.451,84.589,86.24
