0,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2
7.1607,7.1607,7.1607,7.1607,7.1607,7.1607,7.1607,7.1607,6.764
92.839,92.839,92.839,92.839,92.839,92.839,92.839,93.236,94.363
