0,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2
43.007,43.007,43.007,43.007,42.236,41.467,40.7,39.173,36.152
56.993,56.993,57.764,60.065,66.816,72.543,75.95,75.281,70.432
