0,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2
4.6073,4.6073,4.6073,4.6073,4.6073,4.6073,4.6073,4.6073,4.6073
95.393,95.393,95.393,95.393,95.393,95.393,95.393,95.393,96.024
