0,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2
27.457,27.457,27.457,27.457,27.457,26.764,26.077,26.077,24.05
72.543,72.543,72.543,72.543,73.236,76.613,80.451,84.022,85.698
