0,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2
17.728,17.728,17.728,17.728,17.728,17.728,17.728,17.137,16.553
82.272,82.272,82.272,82.272,82.272,82.863,84.589,87.296,89.776
