0,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2
7.9854,7.9854,7.9854,7.9854,7.9854,7.9854,7.9854,7.9854,7.5679
92.015,92.015,92.015,92.015,92.015,92.015,92.432,92.839,93.998
