0,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2
5.2829,5.2829,5.2829,5.2829,5.2829,5.2829,5.2829,5.2829,5.2829
94.717,94.717,94.717,94.717,94.717,94.717,94.717,94.717,95.393
