0,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2
16.553,16.553,16.553,16.553,16.553,16.553,16.553,16.553,15.978
83.447,83.447,83.447,83.447,83.447,83.447,85.148,87.296,90.244
