0,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2
18.328,18.328,18.328,18.328,18.328,18.328,18.328,17.728,17.137
81.672,81.672,81.672,81.672,81.672,82.272,84.022,86.772,89.776
