0,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2
23.387,23.387,23.387,23.387,23.387,23.387,22.73,22.73,21.437
76.613,76.613,76.613,76.613,77.27,78.563,81.672,85.148,87.296
