0,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2
41.467,41.467,41.467,41.467,40.7,39.935,39.935,37.656,34.66
58.533,58.533,58.533,60.827,66.816,72.543,76.613,76.613,72.543
