0,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2
13.228,13.228,13.228,13.228,13.228,13.228,13.228,13.228,12.704
86.772,86.772,86.772,86.772,86.772,86.772,87.296,89.299,91.587
