0,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2
6.0021,6.0021,6.0021,6.0021,6.0021,6.0021,6.0021,6.0021,6.0021
93.998,93.998,93.998,93.998,93.998,93.998,93.998,94.363,95.06
