0,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2
5.6371,5.6371,5.6371,5.6371,5.6371,5.6371,5.6371,5.6371,5.6371
94.363,94.363,94.363,94.363,94.363,94.363,94.363,94.363,95.393
