0,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2
26.077,26.077,26.077,26.077,26.077,25.395,25.395,24.719,23.387
73.923,73.923,73.923,73.923,74.605,77.27,81.065,84.589,86.24
