0,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2
36.152,36.152,36.152,36.152,35.404,35.404,34.66,33.184,31.001
63.848,63.848,63.848,64.596,68.276,73.923,78.563,81.065,79.2
