0,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2
45.33,45.33,45.33,44.554,44.554,43.78,42.236,39.935,36.902
54.67,54.67,55.446,59.3,66.816,72.543,75.281,73.236,67.548
