0,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2
40.7,40.7,40.7,39.935,39.935,39.173,38.413,36.902,33.92
59.3,59.3,60.065,61.587,66.816,73.236,77.27,77.92,73.923
