0,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2
24.719,24.719,24.719,24.719,24.719,24.719,24.05,23.387,22.08
75.281,75.281,75.281,75.281,75.95,77.92,81.065,84.589,86.772
