0,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2
11.684,11.684,11.684,11.684,11.684,11.684,11.684,11.684,11.188
88.316,88.316,88.316,88.316,88.316,88.316,88.812,90.244,92.015
