0,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2
42.236,42.236,42.236,42.236,41.467,40.7,39.935,38.413,35.404
57.764,57.764,57.764,60.827,66.816,72.543,76.613,75.95,71.141
