0,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2
2.8475,2.8475,2.8475,2.8475,2.8475,2.8475,2.8475,2.8475,2.8475
97.152,97.152,97.152,97.152,97.152,97.152,97.152,97.152,97.406
