-38.67013333333332,-38.11526666666666,-37.91543333333333,-37.6408,-37.32839999999999,-36.72216666666665,-36.75776666666665,-36.3399,-36.42923333333333,-36.07053333333333,-35.96563333333334,-35.36029999999998,-35.404500000000006,-34.849333333333334,-34.59343333333335,-33.9909,-33.933300000000024,-33.817166666666665,-33.51243333333334,-33.32276666666668,-33.07883333333333,-32.76126666666667,-32.44600000000001,-32.64283333333332,-32.00000000000001,-31.76183333333333,-31.74553333333334,-31.495400000000007,-31.150033333333344,-30.700800000000008,-30.709533333333354,-30.460233333333328,-30.184833333333337,-29.889300000000002,-30.088133333333342,-29.491533333333322,-29.60066666666667,-29.02966666666665,-28.97503333333333,-28.8405,-28.784399999999998,-28.33543333333333,-28.159433333333325,-27.948499999999992,-27.958533333333342,-27.748833333333337,-27.729566666666678,-27.397833333333335,-27.169000000000008,-27.075166666666668
5,8,2,2,3,3,8,8,5,6,4,13,8,6,1,5,9,7,11,6,1,8,14,9,10,18,14,12,16,5,15,11,14,20,20,10,11,18,16,23,14,15,20,21,25,24,23,23,29,24
80,96,88,94,90,76,101,75,93,81,109,74,84,72,96,76,77,89,86,104,81,110,78,77,85,72,70,79,89,97,106,98,64,70,66,72,91,70,64,93,86,85,63,61,63,67,58,58,51,56
