-21.190266666666663,-21.28793333333333,-21.499833333333335,-21.890433333333334,-22.0958,-22.38896666666666,-22.880866666666666,-23.304533333333335,-23.974833333333333,-24.743899999999993,-25.82526666666668,-27.50713333333334,-29.561199999999992,-33.405533333333324,-37.02596666666666,-37.7393,-38.454,-37.91073333333333,-37.967699999999994,-37.70656666666666,-37.491066666666676,-37.16246666666665,-37.05023333333334,-36.41299999999998,-36.11959999999999,-35.73193333333334,-35.4895,-35.081666666666656,-34.659966666666655,-34.28276666666668,-33.827533333333335,-33.352666666666686,-32.876233333333346,-32.50873333333334,-31.88236666666666,-31.358099999999993,-31.091499999999993,-30.510633333333324,-30.041766666666668,-29.36076666666666,-28.967066666666668,-28.359833333333327,-27.968033333333334,-27.598133333333323,-27.51210000000001,-27.981933333333338,-27.347666666666672,-27.29103333333335,-27.16733333333334,-26.638100000000005,-26.570533333333334,-26.429933333333324,-26.580433333333335
60,7,9,10,16,11,9,8,11,13,12,10,7,12,17,19,22,23,23,23,25,26,25,25,25,25,26,27,27,26,27,27,26,27,27,27,27,26,27,27,27,28,28,27,27,27,28,27,27,26,27,27,27
80,29,38,33,103,91,55,79,87,71,110,79,73,92,95,93,92,90,89,90,89,86,86,84,85,85,85,85,83,79,81,82,81,79,78,81,79,75,79,71,66,53,50,48,47,50,49,48,47,39,38,39,40
