-48.14643333333335,-47.99233333333336,-47.53233333333337,-47.13753333333332,-46.794000000000004,-46.391266666666645,-46.04809999999998,-45.74713333333334,-45.446833333333295,-44.89689999999999,-44.575833333333335,-44.229633333333325,-43.8844,-43.7277,-43.35686666666666,-42.86989999999999,-42.496433333333336,-42.22193333333335,-41.986433333333345,-41.63293333333333,-41.2954333333333,-41.06920000000001,-40.7496,-40.412899999999986,-40.09833333333335,-39.97353333333336,-39.70569999999999,-39.41766666666667,-39.17676666666668,-39.02293333333336,-38.631099999999996,-38.50293333333332,-38.29126666666665,-38.053599999999996,-37.87469999999999,-37.73883333333334,-37.4678,-37.52983333333332,-37.25150000000001,-37.18870000000002,-37.06276666666667,-36.89096666666667,-36.877433333333364,-36.73243333333334,-36.5108,-36.67786666666667,-36.504166666666656,-36.33070000000001,-36.293399999999984,-36.14603333333332
3,2,7,4,2,1,2,3,4,5,8,2,7,7,11,13,13,13,12,17,20,17,14,18,16,15,16,22,22,23,22,23,24,32,26,29,25,26,27,32,37,32,39,35,41,41,41,44,48,37
98,109,99,104,95,93,101,98,100,96,93,92,90,89,95,91,89,87,87,83,84,84,90,84,83,82,84,77,75,78,78,76,70,72,71,67,77,63,66,71,63,63,65,60,58,61,57,59,65,60
