-25.29776666666666,-25.788133333333338,-26.41443333333333,-26.916866666666664,-27.93753333333333,-29.094800000000006,-30.882066666666667,-33.11933333333336,-37.02523333333333,-39.24466666666668,-39.8968,-40.09666666666665,-40.253499999999995,-40.466499999999996,-40.25320000000003,-40.0982,-40.154766666666696,-40.028700000000015,-39.947833333333335,-39.92946666666667,-39.7573,-39.624366666666674,-39.62963333333334,-39.484700000000004,-39.0975,-39.03846666666666,-39.00689999999998,-38.54476666666668,-38.66623333333334,-38.12519999999997,-38.102066666666666,-37.71149999999999,-37.62850000000002,-37.30403333333336,-37.51526666666667,-37.00496666666667,-37.055666666666674,-36.38543333333332,-36.41406666666667,-35.78823333333334,-35.786333333333324,-36.100933333333344,-35.32500000000001,-34.94596666666668,-34.77400000000001,-34.81079999999999,-34.5254,-34.34903333333333,-34.24249999999999,-34.32486666666667,-33.604899999999994,-33.91159999999999,-33.8563
2,13,19,16,2,14,12,16,11,14,19,21,24,28,25,28,30,30,32,34,36,33,36,34,34,36,35,33,34,36,35,37,36,36,36,37,37,37,37,35,37,37,37,37,37,38,36,37,37,38,34,38,36
26,99,90,72,65,93,95,88,100,95,92,91,86,86,87,86,82,82,80,80,79,77,79,76,78,78,75,75,73,74,73,70,72,71,71,69,69,67,66,68,67,66,63,59,58,68,55,53,58,65,50,56,50
