-100.0,-90.68939999999998,-82.6339,-75.4953333333333,-69.54326666666665,-64.41133333333335,-60.08293333333336,-55.93966666666666,-52.22973333333333,-48.72743333333336,-44.87456666666666,-39.1783,-34.07676666666666,-29.925633333333323,-26.831399999999995,-24.40316666666666,-22.591000000000005,-20.730566666666665,-19.352133333333338,-17.981766666666665,-16.875633333333333,-16.006833333333336,-15.049399999999999,-14.198033333333333,-13.671533333333334,-13.0802,-12.532066666666667,-12.0298,-11.548233333333336,-11.151833333333332,-10.744500000000002,-10.362366666666665,-10.097833333333334,-9.739133333333331,-9.4344,-9.214333333333332,-8.849100000000002,-8.625566666666668,-8.374933333333333,-8.126266666666666,-7.931533333333334,-7.739533333333334,-7.5306000000000015,-7.315999999999999,-7.172466666666667,-7.0219000000000005,-6.853566666666667,-6.6583999999999985,-6.5279,-6.377833333333333
100,77,36,44,40,29,23,30,22,17,14,17,10,4,9,13,6,9,12,13,14,12,12,94,12,35,38,57,61,80,71,30,47,65,19,20,80,22,42,22,18,20,23,23,33,75,78,67,47,33
101,78,41,62,74,72,70,87,79,92,97,93,100,73,71,55,95,71,81,109,90,30,23,100,28,77,81,91,69,84,83,57,92,92,51,32,98,83,76,30,110,40,50,32,76,99,85,99,86,57
