-31.422199999999993,-32.84439999999999,-34.5917,-37.913333333333334,-39.11840000000001,-39.696633333333324,-40.03830000000001,-40.49996666666666,-40.83226666666667,-40.83326666666669,-41.04863333333332,-41.12156666666668,-41.100000000000016,-41.19519999999999,-41.2803,-41.160833333333315,-41.17003333333336,-41.180700000000016,-41.05546666666667,-40.997466666666654,-40.983700000000006,-41.0088,-41.00553333333335,-40.881,-40.91983333333336,-40.766300000000015,-40.67150000000001,-40.732133333333316,-40.65740000000002,-40.68486666666665,-40.65743333333334,-40.61793333333334,-40.54323333333333,-40.47093333333335,-40.527366666666694,-40.544333333333334,-40.58156666666667,-40.53970000000001,-40.778700000000015,-40.47199999999999,-40.3324,-40.44340000000002,-40.34193333333333,-40.29606666666663,-40.3154,-40.28863333333333,-40.4124,-40.41363333333333,-40.32546666666669,-40.41646666666667,-40.28406666666667,-40.32026666666666,-40.336766666666676
69,8,21,16,14,16,19,21,19,17,24,22,26,24,26,32,30,34,32,33,34,34,33,35,38,42,34,39,43,43,40,42,39,44,46,42,45,45,45,45,42,45,48,44,40,45,43,42,47,44,47,44,47
71,89,85,105,89,85,85,84,82,85,77,78,75,73,74,70,69,64,66,65,68,61,62,65,64,65,58,60,62,66,60,60,57,63,59,58,58,59,58,58,57,58,60,56,53,56,55,52,57,55,58,54,56
