-48.533100000000005,-47.836833333333345,-47.75186666666666,-47.193033333333325,-46.85703333333334,-46.37613333333333,-46.19413333333329,-45.52836666666668,-45.22663333333336,-44.96803333333333,-44.61153333333334,-44.322599999999994,-43.89763333333333,-43.56993333333334,-43.3729666666667,-42.90186666666666,-42.5111,-42.22373333333333,-41.9879,-41.62873333333335,-41.282633333333365,-41.003133333333345,-40.68923333333332,-40.3638,-40.38863333333333,-39.93579999999999,-39.610399999999984,-39.39130000000003,-39.3083,-39.11383333333333,-38.872000000000014,-38.47136666666669,-38.282066666666644,-38.126866666666665,-37.77629999999999,-37.76503333333334,-37.40543333333335,-37.432500000000005,-37.017999999999994,-36.9075,-36.71553333333331,-36.48223333333334,-36.245266666666645,-36.224900000000005,-36.10233333333331,-36.02976666666668,-35.836266666666674,-35.70056666666667,-35.45703333333335,-35.24103333333334
3,1,1,2,1,4,4,3,4,9,6,3,5,2,10,9,13,6,9,15,17,14,13,9,19,19,20,28,25,28,21,26,32,24,20,31,23,33,34,32,35,38,49,49,39,40,42,49,51,37
110,93,102,95,102,102,96,103,106,96,98,110,92,91,91,89,86,88,86,88,88,83,86,84,82,78,84,83,77,76,85,79,75,75,76,75,74,75,77,75,73,79,80,79,77,74,77,77,77,75
