-48.42556666666666,-47.929600000000015,-47.48856666666668,-47.23006666666667,-47.059599999999996,-46.48616666666668,-46.09096666666667,-45.56876666666665,-45.22119999999998,-44.869766666666656,-44.8059,-44.19073333333333,-43.84896666666666,-43.567900000000016,-43.30386666666668,-42.88763333333334,-42.55316666666667,-42.20386666666663,-41.90633333333332,-41.644033333333326,-41.31499999999998,-41.002266666666685,-40.67790000000002,-40.5341,-40.30406666666664,-39.93986666666668,-39.755800000000036,-39.460333333333345,-39.23056666666666,-38.96793333333332,-38.731000000000016,-38.50073333333334,-38.33876666666666,-38.10183333333336,-37.86160000000001,-37.79310000000002,-37.628933333333336,-37.51200000000002,-37.29233333333335,-37.3772,-37.051733333333345,-36.832400000000014,-36.77769999999997,-36.77766666666667,-36.51486666666664,-36.499033333333344,-36.502266666666685,-36.401066666666665,-36.25763333333332,-36.271800000000006
2,2,4,3,5,6,3,5,1,9,10,6,8,4,11,14,19,4,14,16,11,10,15,17,13,12,17,25,26,23,30,23,22,23,35,34,30,34,31,31,39,42,34,44,38,37,46,37,38,61
98,102,104,102,96,93,94,90,90,91,89,90,93,90,92,87,90,83,84,88,86,82,82,88,73,79,77,84,82,73,79,72,70,73,73,72,73,65,54,64,64,75,67,65,59,54,60,57,54,67
