-30.726633333333332,-31.991700000000005,-33.64876666666665,-36.37646666666666,-38.76389999999998,-39.51779999999999,-40.05096666666666,-40.52896666666666,-40.560200000000016,-40.90576666666664,-40.93936666666665,-41.28493333333335,-41.16496666666666,-41.18853333333332,-41.20883333333334,-41.17946666666666,-41.223766666666656,-41.252833333333335,-41.115833333333306,-40.99669999999999,-40.975499999999975,-41.02263333333333,-40.8882,-40.92666666666665,-40.796433333333326,-40.796866666666666,-40.69093333333335,-40.689533333333344,-40.5501,-40.63463333333333,-40.537933333333335,-40.48379999999998,-40.666066666666666,-40.472666666666676,-40.61526666666666,-40.61939999999999,-40.406133333333344,-40.46169999999999,-40.30523333333333,-40.39926666666667,-40.4226,-40.320033333333356,-40.5146,-40.40166666666668,-40.308466666666675,-40.34920000000002,-40.32743333333333,-40.19009999999998,-40.19053333333335,-40.253533333333316,-40.186900000000016,-40.300766666666654,-40.1785
10,8,6,9,17,17,26,23,20,23,21,21,22,29,24,28,26,31,36,35,36,38,34,37,40,40,35,39,41,43,46,42,39,46,48,47,43,44,44,47,48,46,48,42,49,50,50,45,49,49,49,47,49
46,72,85,98,93,91,88,82,84,79,79,76,79,75,72,74,70,70,66,67,69,64,65,63,63,63,62,62,63,61,64,62,58,63,62,62,58,58,60,60,60,59,59,56,60,60,61,56,60,59,58,57,59
