-48.374566666666674,-47.92690000000001,-47.54566666666667,-47.09536666666666,-46.73186666666667,-46.304399999999994,-45.974700000000006,-45.635666666666644,-45.228033333333336,-45.15300000000001,-44.5212,-44.27289999999999,-43.83786666666666,-43.40800000000001,-43.203633333333315,-42.81846666666668,-42.52619999999999,-42.101399999999984,-41.93750000000001,-41.520533333333326,-41.31426666666667,-40.8481,-40.69453333333334,-40.27926666666666,-40.04683333333329,-39.70506666666669,-39.39066666666666,-39.250666666666625,-38.826933333333336,-38.71543333333334,-38.338666666666654,-38.010466666666694,-37.74223333333336,-37.49203333333335,-37.22256666666669,-37.04069999999999,-36.96793333333333,-36.51379999999999,-36.30730000000001,-36.06583333333334,-36.0011,-35.56899999999999,-35.49896666666665,-35.39216666666666,-34.97043333333334,-34.92046666666666,-34.773033333333316,-34.379999999999974,-34.337666666666664,-34.109933333333316
1,1,6,2,9,3,7,2,4,5,8,4,4,9,10,3,9,10,7,13,13,16,19,19,17,13,15,22,25,17,18,23,26,29,31,23,31,24,39,27,32,39,40,36,31,43,46,34,42,38
110,106,97,110,97,94,93,90,99,92,96,91,93,88,88,92,94,91,87,89,94,86,90,85,91,91,91,87,86,86,90,86,86,87,86,85,86,85,86,86,85,86,87,89,86,87,87,84,88,87
