-48.327633333333324,-47.99309999999999,-47.6114,-47.10346666666669,-46.76813333333334,-46.48030000000001,-45.97820000000001,-45.70593333333333,-45.32093333333334,-45.04643333333335,-44.59003333333334,-44.23753333333334,-43.78803333333334,-43.4846,-43.2342,-42.810533333333346,-42.650266666666646,-42.15133333333334,-41.910366666666675,-41.57989999999999,-41.335,-40.97966666666664,-40.80566666666667,-40.45263333333334,-40.116699999999994,-39.893333333333324,-39.563200000000016,-39.57033333333332,-39.10766666666666,-38.95110000000002,-38.749900000000004,-38.48736666666666,-38.362300000000005,-38.09479999999999,-37.91016666666667,-37.88909999999999,-37.549266666666675,-37.45676666666667,-37.32853333333334,-37.15953333333333,-37.01713333333331,-36.98566666666665,-36.726833333333346,-36.78579999999999,-36.4515,-36.56440000000002,-36.55323333333335,-36.47576666666666,-36.26126666666665,-36.13040000000003
1,3,4,1,3,2,7,5,7,7,5,5,8,5,6,11,12,13,14,20,12,14,18,21,20,19,25,23,21,25,25,26,24,22,34,36,30,36,38,36,45,36,43,33,50,39,46,47,60,60
110,95,96,108,103,110,97,99,97,92,100,87,88,88,96,90,89,88,90,90,82,85,85,78,84,77,81,79,80,72,78,77,74,68,81,74,69,76,69,70,65,64,65,68,66,60,63,67,74,65
