-48.35616666666668,-48.08179999999998,-47.541866666666664,-47.19106666666669,-46.88833333333334,-46.547200000000004,-46.01156666666666,-45.628299999999975,-45.37413333333333,-44.966133333333296,-44.476399999999984,-44.16763333333334,-43.98996666666665,-43.50366666666667,-43.14910000000002,-42.85593333333335,-42.494133333333316,-42.357800000000005,-41.87723333333333,-41.703033333333345,-41.24719999999998,-41.09746666666665,-40.75673333333333,-40.47346666666666,-40.204666666666675,-39.92713333333333,-39.828099999999985,-39.424499999999995,-39.150866666666644,-39.007566666666655,-38.927100000000024,-38.49703333333335,-38.39163333333331,-37.99956666666667,-37.94836666666665,-37.71830000000003,-37.661466666666655,-37.49156666666666,-37.33623333333332,-37.13993333333331,-37.06053333333331,-37.00236666666668,-36.81836666666666,-36.71386666666668,-36.58890000000001,-36.49763333333334,-36.45063333333332,-36.42516666666665,-36.3682,-36.22986666666666
3,4,1,1,1,2,7,2,5,6,1,10,8,13,13,11,11,7,9,16,9,15,17,17,18,12,19,18,29,20,27,20,25,27,26,22,25,30,33,35,45,34,35,45,45,47,52,40,46,42
105,98,103,94,104,96,94,92,95,103,94,99,93,91,95,91,91,90,91,85,94,77,84,87,80,78,85,78,80,79,75,79,73,77,76,71,77,71,69,69,70,60,60,66,67,64,69,53,54,56
