-100.0,-90.67769999999999,-82.48553333333331,-75.66433333333335,-69.63506666666669,-64.54406666666667,-59.953666666666656,-56.051733333333324,-52.53326666666669,-49.302466666666675,-46.37653333333333,-43.596533333333326,-40.993599999999994,-38.854300000000016,-36.80836666666668,-34.736666666666665,-33.0632,-31.50963333333332,-29.850766666666665,-28.465333333333334,-27.051333333333325,-25.905300000000004,-24.585933333333333,-23.56596666666666,-22.513266666666667,-21.5057,-20.465566666666657,-19.58409999999999,-18.824533333333335,-17.9518,-17.26866666666668,-16.66046666666667,-15.885733333333336,-15.253099999999998,-14.583133333333338,-13.925066666666666,-13.349300000000001,-12.766666666666671,-12.311399999999994,-11.703200000000004,-11.230400000000001,-10.730233333333333,-10.256966666666672,-10.011733333333327,-9.584266666666668,-9.304133333333334,-9.09693333333333,-8.877766666666668,-8.699833333333334,-8.5219
100,60,58,36,33,30,22,21,20,23,18,22,20,16,20,14,19,18,12,15,18,13,19,11,20,17,18,21,19,24,17,22,23,15,28,24,24,19,20,18,18,18,16,19,22,71,72,49,29,49
101,61,59,59,64,78,70,70,71,82,77,81,84,77,82,78,81,85,78,82,86,84,88,87,87,90,90,90,90,92,91,93,94,94,95,95,93,88,95,88,94,84,76,80,51,97,103,64,100,80
