-35.75633333333335,-37.33363333333334,-38.174299999999995,-38.88023333333334,-39.33893333333335,-39.93216666666668,-40.20266666666666,-40.477166666666655,-40.70820000000001,-40.89790000000001,-40.9789,-41.24573333333335,-41.10639999999999,-41.27593333333335,-41.21523333333333,-41.136366666666675,-41.2053,-41.13976666666667,-41.11776666666667,-41.14446666666665,-41.057599999999994,-41.017833333333314,-41.008400000000016,-40.87873333333337,-40.97580000000001,-40.96759999999999,-40.849900000000005,-40.71120000000003,-40.7368,-40.80126666666664,-40.69109999999998,-40.65036666666664,-40.866,-40.76173333333333,-40.89793333333333,-40.62946666666665,-40.513799999999996,-40.533300000000004,-40.52696666666667,-40.58843333333335,-40.56446666666667,-40.58503333333332,-40.51443333333332,-40.486866666666664,-40.506499999999996,-40.48080000000001,-40.533366666666645,-40.66019999999999,-40.50746666666667,-40.664633333333356,-40.47003333333332,-40.4884,-40.61433333333331
23,15,20,7,23,20,20,13,23,23,27,25,23,24,29,34,24,30,33,36,39,37,35,40,34,37,35,37,42,37,37,40,43,41,43,44,41,45,46,46,47,48,42,42,49,44,40,42,45,45,41,47,44
27,93,90,78,85,74,81,77,77,81,74,74,76,76,72,67,69,68,66,65,67,70,63,61,60,62,58,63,60,58,56,56,57,57,60,55,57,59,57,60,59,59,55,52,59,56,52,52,54,53,50,55,51
