-17.418366666666667,-17.297066666666662,-17.246033333333337,-17.434633333333334,-17.292033333333332,-17.517166666666668,-17.6091,-17.759666666666668,-17.80416666666667,-17.998266666666673,-18.00913333333333,-18.338400000000004,-18.643633333333334,-18.650599999999997,-19.088799999999996,-19.71773333333333,-20.151400000000002,-21.235699999999998,-22.039399999999993,-23.655566666666665,-25.844799999999996,-29.132633333333324,-31.38343333333333,-32.1844,-32.00456666666666,-31.89563333333334,-31.677599999999995,-30.89440000000001,-30.035600000000006,-29.330566666666652,-28.945766666666657,-28.434466666666665,-27.730266666666676,-27.192833333333333,-26.399499999999993,-25.722899999999996,-25.139566666666656,-24.49706666666667,-23.003400000000006,-22.553866666666668,-22.138800000000007,-21.684833333333337,-21.213700000000003,-20.90403333333333,-20.75183333333334,-20.482566666666667,-20.57513333333333,-20.216666666666676,-20.18136666666666,-20.323566666666665,-20.120766666666672,-20.19890000000001,-20.047766666666675
48,9,63,7,54,12,8,9,12,15,8,10,12,11,10,9,11,7,11,11,11,15,14,17,18,18,19,18,19,18,19,19,19,19,19,19,20,20,20,20,20,20,20,20,20,20,20,20,19,20,20,20,20
65,19,108,82,76,35,35,84,55,90,108,88,30,83,54,44,61,54,56,79,78,94,95,95,93,93,91,91,92,89,89,86,88,88,86,87,87,88,70,64,84,54,66,50,52,48,38,38,34,32,36,30,33
