-35.14306666666667,-37.35956666666665,-38.077766666666676,-38.717066666666646,-39.395100000000006,-39.871433333333336,-40.25896666666667,-40.559866666666665,-40.73273333333332,-41.11896666666667,-41.13803333333335,-41.20583333333333,-41.24139999999999,-41.13116666666668,-41.20646666666666,-41.135300000000015,-41.19676666666667,-41.131733333333344,-41.10046666666665,-41.09586666666667,-41.13866666666666,-41.19573333333334,-41.0043,-40.928333333333335,-40.900166666666635,-40.906533333333364,-40.69266666666669,-40.814600000000006,-40.70073333333333,-40.624800000000015,-40.76953333333333,-40.718766666666674,-40.70423333333331,-40.604066666666675,-40.57863333333334,-40.64246666666667,-40.602499999999985,-40.54496666666664,-40.58866666666666,-40.49476666666668,-40.57426666666668,-40.77490000000001,-40.54166666666668,-40.537266666666675,-40.53896666666665,-40.599733333333326,-40.518466666666676,-40.511900000000004,-40.418000000000006,-40.75206666666668,-40.46743333333333,-40.48969999999997,-40.45003333333332
38,19,8,14,11,15,18,18,28,24,21,23,29,24,27,27,27,31,29,32,32,33,38,38,35,36,42,38,39,39,40,42,42,42,40,44,42,42,42,43,43,43,43,46,49,45,46,50,45,41,45,48,46
87,86,90,83,79,80,85,85,81,78,73,76,68,69,71,71,73,64,64,65,62,63,63,64,56,54,65,61,54,57,59,60,57,57,57,60,54,56,54,55,52,55,53,59,59,56,54,58,54,51,52,56,53
