-19.721633333333333,-19.764466666666667,-19.5437,-19.39523333333333,-19.340099999999996,-19.137866666666664,-19.045399999999994,-18.989699999999996,-19.032133333333334,-18.813933333333335,-18.736333333333334,-18.61573333333333,-18.461866666666673,-18.544300000000003,-18.395500000000002,-18.377066666666668,-18.140766666666668,-18.080666666666673,-18.06736666666666,-17.894699999999997,-17.910233333333334,-17.726666666666667,-17.725899999999996,-17.778333333333336,-17.622166666666665,-17.611666666666668,-17.37266666666666,-17.328466666666674,-17.321233333333335,-17.36736666666667,-17.2694,-17.204566666666672,-17.202533333333328,-17.4204,-17.262999999999998,-17.297666666666665,-17.309833333333334,-17.35376666666667,-17.268966666666667,-17.327633333333328,-17.250933333333332,-17.294433333333334,-17.480433333333334,-17.250300000000003,-17.2548,-17.271800000000006,-17.295499999999997,-17.27236666666667,-17.215599999999995,-17.242966666666664
5,2,4,5,4,5,2,5,2,4,2,3,3,6,5,8,6,7,9,8,9,8,9,5,10,9,16,40,36,10,39,32,44,32,32,41,46,60,26,61,26,32,43,40,34,54,50,31,39,44
98,79,71,30,84,39,39,32,98,60,88,39,78,98,26,82,86,99,43,67,97,96,23,60,79,92,87,87,45,21,44,73,74,54,90,75,60,80,64,85,67,107,65,54,50,94,71,94,42,108
