-35.75076666666668,-37.26726666666666,-38.04609999999998,-38.93676666666665,-39.45796666666666,-39.714933333333335,-40.158366666666645,-40.47553333333333,-40.7162,-40.96159999999997,-41.08313333333334,-41.12486666666666,-41.14526666666666,-41.23526666666665,-41.310433333333314,-41.20716666666668,-41.171500000000016,-41.20833333333332,-41.112300000000005,-40.98029999999999,-41.031199999999984,-40.90996666666665,-40.95216666666665,-40.92896666666668,-40.9258,-40.91216666666664,-40.8159,-40.793600000000005,-40.877166666666646,-40.69386666666668,-40.78793333333332,-40.58606666666666,-40.67346666666666,-40.65733333333337,-40.65716666666666,-40.65786666666668,-40.526133333333334,-40.56559999999999,-40.56686666666667,-40.55386666666665,-40.60729999999998,-40.513333333333335,-40.623233333333324,-40.53476666666667,-40.66210000000001,-40.44283333333334,-40.60456666666667,-40.46643333333334,-40.47493333333335,-40.46053333333334,-40.52213333333333,-40.481833333333334,-40.53570000000001
38,17,17,13,17,20,14,25,18,17,26,24,22,24,28,28,32,31,34,35,35,34,38,34,37,39,37,36,45,37,40,46,42,44,41,42,39,43,43,46,43,47,47,41,48,40,45,45,42,41,47,44,46
104,88,84,86,82,75,79,75,74,72,76,74,72,72,72,76,73,68,70,67,66,65,66,62,66,56,60,61,63,52,57,60,59,59,54,55,53,54,52,58,56,55,57,52,58,51,55,51,52,52,55,52,54
