-100.0,-90.66239999999996,-82.47139999999997,-75.43039999999999,-69.37886666666665,-64.49766666666669,-60.000999999999976,-55.84563333333331,-52.049,-47.957366666666665,-41.54646666666663,-35.55690000000001,-31.308899999999994,-27.707933333333337,-25.30986666666668,-23.063866666666666,-21.406566666666663,-19.646099999999993,-18.18186666666666,-17.264200000000002,-16.092066666666668,-15.186300000000001,-14.254933333333332,-13.643766666666666,-13.067066666666669,-12.479233333333339,-12.078033333333332,-11.529899999999998,-11.193466666666662,-10.746866666666666,-10.359366666666666,-9.967766666666666,-9.666599999999997,-9.345433333333332,-9.080233333333332,-8.777333333333333,-8.595899999999999,-8.292066666666667,-8.106133333333334,-7.846900000000001,-7.628900000000001,-7.4463,-7.2557,-7.039000000000001,-6.891466666666665,-6.746466666666667,-6.5949333333333335,-6.405166666666666,-6.288033333333333,-6.133800000000001
100,60,76,39,42,25,25,22,26,19,3,9,6,10,12,13,13,14,10,13,11,13,26,35,28,24,70,43,63,39,28,44,33,91,26,27,26,25,83,60,49,28,36,56,32,14,35,40,30,65
101,61,78,52,54,72,80,83,91,94,97,78,80,69,46,110,39,98,78,30,36,27,87,90,40,93,94,67,99,78,32,73,68,97,60,67,80,94,103,99,95,66,110,75,99,51,94,66,68,90
