-2.7804666666666664,-2.737533333333334,-2.720466666666667,-2.7064000000000004,-2.7452333333333336,-2.7242,-2.7253333333333334,-2.7137333333333333,-2.7464999999999997,-2.708633333333333,-2.734433333333333,-2.7155333333333336,-2.712366666666667,-2.7418666666666667,-2.731666666666667,-2.7110666666666665,-2.7178333333333335,-2.7766333333333333,-2.7008,-2.7037,-2.7065,-2.7525,-2.6996,-2.7064,-2.7161,-2.7065,-2.724533333333334,-2.727066666666667,-2.7376333333333336,-2.7199999999999998,-2.721033333333333,-2.7174,-2.6983333333333337,-2.735933333333333,-2.7264333333333335,-2.7070000000000003,-2.7029,-2.6731666666666674,-2.715333333333333,-2.7556999999999996,-2.7236000000000002,-2.7262666666666666,-2.7047,-2.7199000000000004,-2.7200333333333333,-2.7380999999999998,-2.7278000000000002,-2.7307000000000006,-2.7120333333333337,-2.753566666666667,-2.7220666666666666,-2.7129999999999996,-2.7312666666666665
13,58,4,27,14,54,47,5,27,73,24,61,32,8,14,40,68,49,47,38,55,23,41,17,12,48,16,30,54,30,46,10,10,88,79,64,25,11,26,8,41,6,45,32,21,33,6,77,24,24,66,21,31
43,81,93,40,105,71,63,105,77,109,105,109,62,28,30,69,86,84,71,54,70,83,72,45,40,63,77,66,107,57,93,65,72,90,103,78,77,60,87,40,97,20,51,67,103,47,107,83,38,81,103,87,55
