-35.77443333333335,-37.16113333333333,-38.16076666666667,-38.68063333333335,-39.345833333333346,-39.83409999999999,-40.18520000000001,-40.577700000000014,-40.76343333333331,-40.93669999999998,-41.1354,-41.25333333333331,-41.1398,-41.246900000000025,-41.28656666666667,-41.23926666666665,-41.28286666666668,-41.16303333333336,-41.12350000000002,-41.16559999999998,-40.973666666666674,-41.036466666666676,-40.97323333333335,-40.86136666666666,-40.84970000000001,-40.79139999999998,-40.72953333333331,-40.82260000000001,-40.851233333333326,-40.84083333333331,-40.63406666666667,-40.65923333333333,-40.64816666666669,-40.66940000000001,-40.558600000000006,-40.5651,-40.598066666666675,-40.66063333333335,-40.61463333333334,-40.60976666666668,-40.516166666666635,-40.550666666666686,-40.55356666666667,-40.63923333333334,-40.495633333333345,-40.58903333333334,-40.4724,-40.513833333333345,-40.55890000000001,-40.51723333333334,-40.52693333333333,-40.45156666666667,-40.45449999999999
56,5,16,20,19,18,19,19,24,19,22,24,24,25,27,30,27,33,29,29,33,34,37,35,38,39,41,39,35,41,40,35,40,39,42,40,46,44,45,45,48,49,47,44,41,41,49,44,47,45,43,41,44
78,110,85,75,79,77,73,83,79,84,78,76,70,70,71,73,71,69,67,65,64,62,65,62,59,64,64,59,56,59,60,54,60,55,57,56,58,60,57,58,59,59,57,54,50,52,56,52,57,54,53,50,53
