-9.6561,-9.594499999999998,-9.608233333333335,-9.6133,-9.590866666666669,-9.599066666666667,-9.7477,-9.576733333333333,-9.684133333333332,-9.5878,-9.635666666666669,-9.602199999999998,-9.635166666666665,-9.62026666666667,-9.6311,-9.638,-9.645433333333333,-9.616633333333334,-9.548833333333336,-9.5893,-9.6078,-9.533766666666667,-9.565166666666666,-9.703066666666667,-9.609933333333334,-9.584366666666666,-9.570966666666667,-9.607466666666665,-9.5817,-9.63363333333333,-9.576766666666666,-9.612900000000002,-9.665,-9.595066666666666,-9.6085,-9.574033333333333,-9.619766666666667,-9.572,-9.555266666666668,-9.6356,-9.5495,-9.5998,-9.545133333333334,-9.620366666666667,-9.559733333333334,-9.610866666666666,-9.686133333333334,-9.597866666666667,-9.636733333333334,-9.640733333333335,-9.598666666666668,-9.550566666666667,-9.554866666666666
61,38,19,54,62,23,27,52,47,16,66,51,41,50,65,43,38,50,20,66,22,24,50,40,50,77,22,61,26,50,33,59,23,42,20,26,50,62,14,40,26,56,17,20,74,67,52,38,52,45,17,68,95
96,53,72,72,97,30,62,53,60,103,77,97,82,79,79,74,90,55,95,91,70,43,83,47,79,83,61,85,64,94,41,77,38,88,64,51,67,75,73,68,84,88,30,62,76,99,65,40,99,110,30,104,103
