-34.45963333333334,-36.98613333333331,-38.04976666666665,-38.84866666666667,-39.302733333333336,-39.75166666666666,-40.15346666666667,-40.47349999999998,-40.70843333333335,-40.868399999999966,-41.05353333333332,-41.248433333333324,-41.20820000000002,-41.219333333333346,-41.376100000000015,-41.28826666666665,-41.29963333333333,-41.163933333333325,-41.02236666666668,-41.04469999999999,-41.06256666666666,-40.91033333333334,-40.94509999999998,-40.90683333333333,-41.018133333333346,-40.84096666666669,-40.731000000000016,-40.69483333333334,-40.85123333333333,-40.85149999999999,-40.70323333333334,-40.810399999999994,-40.579733333333344,-40.751433333333324,-40.75413333333335,-40.5739,-40.691333333333326,-40.557033333333315,-40.61176666666668,-40.56510000000001,-40.612833333333334,-40.421166666666664,-40.49666666666665,-40.71873333333332,-40.56199999999998,-40.44216666666667,-40.73873333333333,-40.55140000000001,-40.54853333333333,-40.52656666666665,-40.57393333333331,-40.5164,-40.47353333333332
47,18,13,15,13,24,18,20,21,20,26,28,28,24,24,28,27,29,31,34,34,38,38,40,37,37,39,40,43,40,40,40,41,39,41,39,44,44,41,45,42,46,47,42,43,46,42,50,42,50,48,47,44
96,95,88,83,84,76,80,81,73,74,74,74,75,66,74,67,72,60,68,72,65,63,61,58,61,60,62,63,60,56,57,57,56,55,55,54,58,56,56,57,56,59,59,55,53,57,52,58,52,59,57,57,52
