-100.0,-90.60239999999995,-82.51663333333333,-75.44813333333332,-69.5119666666667,-64.53290000000001,-60.19370000000002,-56.049000000000014,-52.5015,-49.364466666666694,-46.248933333333355,-43.42989999999999,-41.03140000000002,-38.83926666666667,-36.74666666666666,-34.78356666666666,-33.043333333333315,-31.382266666666673,-29.738300000000002,-28.23953333333334,-26.785466666666668,-25.61186666666665,-24.38383333333333,-23.344366666666673,-22.101333333333322,-21.044399999999996,-20.02680000000001,-19.034033333333348,-17.841900000000003,-16.70296666666668,-15.58993333333333,-14.902899999999999,-13.948366666666674,-13.276233333333332,-12.671933333333344,-12.0808,-11.708966666666669,-11.19466666666666,-10.784333333333334,-10.527466666666667,-10.234433333333333,-9.984166666666665,-9.727966666666665,-9.5025,-9.242100000000002,-9.004533333333333,-8.7729,-8.583133333333333,-8.395933333333335,-8.223000000000003
100,77,47,63,32,29,24,23,19,20,21,14,21,14,19,21,18,19,10,16,20,18,12,22,20,14,10,19,12,23,15,17,14,19,15,12,14,19,33,29,53,67,74,26,33,37,48,66,22,63
101,78,50,68,62,70,69,79,81,85,76,79,83,82,76,92,79,83,84,89,90,88,90,89,92,89,97,95,87,90,90,98,86,108,73,86,48,65,88,33,75,102,84,54,108,92,105,71,64,94
