-27.485633333333336,-28.103133333333336,-29.09003333333333,-30.39723333333334,-31.759800000000006,-34.184333333333335,-37.87753333333331,-39.731566666666666,-40.162833333333374,-40.49430000000001,-40.45900000000002,-40.78383333333332,-40.96623333333334,-40.74366666666666,-40.80299999999998,-40.76303333333335,-40.797999999999995,-40.8178,-40.57013333333331,-40.695733333333344,-40.509166666666644,-40.40783333333334,-40.300033333333346,-40.35456666666668,-40.10669999999999,-39.94023333333333,-39.999799999999986,-39.78556666666667,-39.65779999999999,-39.631,-39.580966666666654,-39.35113333333334,-39.605199999999996,-39.311299999999996,-39.28876666666666,-39.18336666666667,-39.15166666666665,-38.99183333333333,-38.83846666666666,-38.68226666666668,-38.59426666666666,-38.379433333333346,-38.3156,-38.46283333333334,-38.30356666666668,-38.08969999999999,-38.079866666666675,-37.862233333333336,-37.818166666666656,-37.82693333333335,-37.84256666666667,-37.828666666666685,-37.48146666666669
22,20,17,8,8,5,17,12,27,21,23,24,26,22,30,24,30,30,30,30,38,32,35,39,40,36,37,43,37,40,41,42,42,40,42,43,41,40,42,44,41,42,43,42,42,43,43,43,41,42,42,43,42
87,105,103,81,91,88,98,91,90,90,90,84,84,80,80,77,79,76,78,75,72,71,73,73,71,70,70,71,68,67,71,68,68,67,67,65,63,65,64,63,64,65,62,63,61,63,60,63,59,59,60,61,54
