-48.265699999999995,-47.91496666666665,-47.54216666666669,-47.19236666666665,-46.74640000000001,-46.52719999999998,-46.06196666666667,-45.631699999999995,-45.21223333333334,-44.842733333333335,-44.54209999999999,-44.294799999999995,-43.82023333333334,-43.58013333333332,-43.1223,-42.968733333333326,-42.586933333333334,-42.24556666666668,-41.948800000000006,-41.6848,-41.29453333333333,-41.04596666666665,-40.88573333333334,-40.495200000000004,-40.233666666666664,-40.008433333333365,-39.64799999999999,-39.520233333333344,-39.17916666666667,-39.071300000000015,-38.88173333333332,-38.52150000000001,-38.2668,-38.11043333333334,-37.88510000000002,-37.8221,-37.537133333333344,-37.44596666666667,-37.26133333333332,-37.19906666666667,-36.92803333333335,-36.90120000000001,-36.82876666666667,-36.62973333333334,-36.68063333333335,-36.647600000000004,-36.40593333333334,-36.38896666666668,-36.355500000000006,-36.24273333333335
1,2,4,1,3,5,1,9,3,3,10,3,10,15,12,6,10,5,3,18,12,14,14,16,12,20,20,25,20,16,22,24,22,30,28,23,35,40,34,39,28,37,37,39,43,40,45,48,44,47
96,97,100,98,97,93,97,109,94,96,86,91,88,90,91,93,85,91,86,87,82,84,86,85,82,86,82,83,75,75,78,76,79,80,71,69,76,71,61,70,60,67,60,59,65,55,65,60,56,66
