-33.48093333333334,-35.72233333333331,-37.78773333333334,-38.75946666666668,-39.27903333333333,-39.90066666666667,-40.29909999999999,-40.472499999999975,-40.72553333333334,-40.8416,-41.04376666666667,-41.06366666666668,-41.2066,-41.29406666666668,-41.26639999999999,-41.197733333333325,-41.124666666666684,-41.17466666666665,-41.16520000000001,-41.16563333333333,-41.02776666666667,-41.01773333333332,-40.898799999999994,-40.93773333333334,-40.90843333333333,-40.806733333333355,-40.7714,-40.67673333333334,-40.79126666666669,-40.75309999999999,-40.927133333333344,-40.70133333333332,-40.67139999999999,-40.62326666666665,-40.77819999999999,-40.57459999999999,-40.654666666666664,-40.4681,-40.48106666666668,-40.59946666666666,-40.643899999999995,-40.45846666666666,-40.49976666666668,-40.44996666666666,-40.71840000000001,-40.505266666666664,-40.4553,-40.557766666666666,-40.58666666666666,-40.418866666666645,-40.50689999999998,-40.52873333333332,-40.54039999999996
33,3,20,17,20,16,21,14,19,19,19,25,20,25,29,30,32,32,31,29,31,32,37,34,37,38,37,42,39,46,41,38,42,45,41,39,42,45,41,41,48,42,44,43,44,42,42,47,45,50,46,47,44
71,94,91,89,80,85,85,79,73,83,68,70,76,68,75,70,69,66,68,65,64,65,64,59,64,60,56,60,60,62,58,52,56,57,56,50,57,58,53,52,60,55,54,52,54,54,52,56,55,58,54,56,51
